hour,distance_km,route_deviation_m,unexpected_stop_s,nearby_safe_zone_count,nearby_police_or_hospital,community_reports_nearby,is_weekend,state,historical_crime_index,safety_score,high_risk
5,0.69,54.0,20.0,2,0,0,0,TAMIL NADU,0.1505,100.0,0
4,4.15,13.0,18.0,1,0,1,0,DELHI,0.2655,52.7,1
1,7.7,44.4,21.8,4,0,0,0,RAJASTHAN,0.442,67.5,0
15,2.49,56.9,20.4,1,1,1,0,MADHYA PRADESH,0.3,97.7,0
11,7.26,52.6,79.4,2,1,1,0,RAJASTHAN,0.442,91.4,0
2,1.46,165.9,18.5,2,0,0,1,KARNATAKA,0.2109,46.9,1
7,0.35,36.8,0.2,0,0,1,0,RAJASTHAN,0.442,75.9,0
16,4.39,26.6,22.5,3,0,1,0,KERALA,0.4749,83.8,0
6,2.14,113.4,11.5,3,1,2,0,RAJASTHAN,0.442,88.3,0
9,7.07,12.0,14.3,1,0,1,0,PUNJAB,0.1003,96.0,0
17,5.49,151.5,6.6,1,0,0,0,GUJARAT,0.2592,79.3,0
16,5.59,30.3,9.7,1,0,1,0,MADHYA PRADESH,0.3,87.0,0
16,5.48,24.8,20.2,3,0,1,1,GUJARAT,0.2592,96.7,0
9,5.53,76.5,3.6,6,0,0,0,GUJARAT,0.2592,94.9,0
11,6.05,34.9,4.5,1,1,1,0,KERALA,0.4749,84.3,0
20,5.46,0.7,13.3,4,1,1,0,UTTAR PRADESH,0.3015,100.0,0
20,6.72,91.7,10.3,3,0,0,0,MADHYA PRADESH,0.3,88.8,0
1,4.6,26.4,1.6,1,1,1,0,RAJASTHAN,0.442,45.0,1
20,3.0,39.5,8.0,2,1,0,0,MADHYA PRADESH,0.3,90.9,0
21,3.89,46.8,30.2,2,1,0,0,UTTAR PRADESH,0.3015,94.7,0
22,3.69,8.5,7.3,0,0,1,0,MADHYA PRADESH,0.3,40.6,1
6,2.86,18.3,9.7,0,0,0,1,MADHYA PRADESH,0.3,95.0,0
12,3.5,169.3,42.1,2,1,0,0,WEST BENGAL,1.0,83.3,0
1,3.26,59.1,12.6,4,0,0,0,WEST BENGAL,1.0,31.3,1
2,1.16,48.5,11.7,2,0,0,0,KARNATAKA,0.2109,46.4,1
13,6.7,27.7,21.4,2,0,2,0,GUJARAT,0.2592,77.7,0
4,6.12,55.5,27.2,3,1,2,0,WEST BENGAL,1.0,35.8,1
5,2.9,14.3,12.7,4,1,1,0,MADHYA PRADESH,0.3,99.4,0
7,7.58,22.6,6.3,2,1,0,0,KERALA,0.4749,88.4,0
11,7.61,163.7,5.3,1,1,1,0,RAJASTHAN,0.442,83.7,0
3,6.9,9.3,12.5,1,1,1,1,RAJASTHAN,0.442,52.1,1
19,0.53,12.7,5.8,1,0,1,0,RAJASTHAN,0.442,72.4,0
16,3.16,7.4,17.5,0,1,1,0,TAMIL NADU,0.1505,100.0,0
18,3.82,6.4,9.0,3,0,0,0,MAHARASHTRA,0.3375,100.0,0
22,5.83,5.0,34.8,3,1,0,0,GUJARAT,0.2592,72.6,0
14,5.19,33.9,10.1,0,1,2,1,TAMIL NADU,0.1505,83.0,0
8,5.52,22.7,18.2,1,1,0,0,MAHARASHTRA,0.3375,100.0,0
23,6.21,28.8,30.9,0,1,1,0,HARYANA,0.2359,44.9,1
13,7.6,9.7,19.4,4,1,2,0,KARNATAKA,0.2109,92.4,0
11,4.55,271.4,22.2,1,1,1,1,UTTAR PRADESH,0.3015,80.4,0
9,7.26,31.9,38.6,4,1,0,0,MAHARASHTRA,0.3375,92.3,0
0,6.57,3.6,10.2,4,0,0,0,UTTAR PRADESH,0.3015,57.8,1
22,2.9,45.4,3.1,5,0,1,0,UTTAR PRADESH,0.3015,65.7,0
19,6.57,1.3,3.6,1,0,2,0,UTTAR PRADESH,0.3015,64.2,0
16,1.2,210.5,0.0,1,0,0,0,KERALA,0.4749,81.2,0
5,1.52,76.7,13.4,4,0,0,0,MAHARASHTRA,0.3375,100.0,0
22,7.94,6.0,1.1,2,1,1,0,MAHARASHTRA,0.3375,64.1,0
4,3.6,22.7,39.1,1,1,0,0,KARNATAKA,0.2109,71.4,0
5,3.85,8.7,95.0,1,0,1,1,MADHYA PRADESH,0.3,71.2,0
1,7.62,15.4,2.6,4,0,1,0,KERALA,0.4749,57.8,1
6,3.09,78.9,27.9,2,0,1,1,GUJARAT,0.2592,86.4,0
7,2.12,33.2,36.7,0,1,0,0,WEST BENGAL,1.0,79.5,0
19,0.9,108.1,1.3,4,0,0,0,MAHARASHTRA,0.3375,82.0,0
7,4.32,20.0,4.4,3,1,1,1,PUNJAB,0.1003,66.0,0
22,1.84,73.0,53.4,0,0,2,0,KARNATAKA,0.2109,36.8,1
7,0.8,19.2,1.0,0,1,1,1,KERALA,0.4749,73.6,0
12,6.56,38.4,0.5,1,1,2,0,RAJASTHAN,0.442,67.6,0
14,2.83,5.9,44.0,0,0,2,1,DELHI,0.2655,68.0,0
19,4.76,3.4,55.6,3,0,2,1,TAMIL NADU,0.1505,79.1,0
18,1.11,12.7,71.1,1,1,0,0,RAJASTHAN,0.442,97.2,0
20,4.19,101.5,2.5,1,1,0,0,MADHYA PRADESH,0.3,95.0,0
22,5.17,70.5,15.1,2,0,2,0,TAMIL NADU,0.1505,45.3,1
2,3.76,270.8,0.3,1,0,0,0,RAJASTHAN,0.442,48.3,1
2,2.9,199.1,20.4,0,1,1,0,WEST BENGAL,1.0,28.3,1
10,2.69,2.1,1.8,2,1,0,0,GUJARAT,0.2592,100.0,0
3,1.14,195.9,5.2,1,1,0,1,UTTAR PRADESH,0.3015,58.2,1
11,1.19,13.4,43.8,3,0,0,1,WEST BENGAL,1.0,78.8,0
14,4.12,12.3,0.8,2,0,0,0,MAHARASHTRA,0.3375,95.8,0
6,1.37,54.7,17.8,0,1,1,0,UTTAR PRADESH,0.3015,85.3,0
2,2.02,50.0,5.9,1,0,1,0,KERALA,0.4749,49.0,1
23,1.57,88.8,2.1,1,0,0,1,GUJARAT,0.2592,66.5,0
8,6.48,10.1,60.9,1,0,2,0,RAJASTHAN,0.442,65.2,0
20,3.76,57.6,32.9,0,0,1,0,PUNJAB,0.1003,69.4,0
14,4.55,45.7,3.7,2,1,2,0,HARYANA,0.2359,79.0,0
15,4.79,32.1,0.2,3,0,1,0,UTTAR PRADESH,0.3015,85.9,0
18,3.35,8.2,12.6,3,0,2,0,DELHI,0.2655,72.7,0
6,2.6,114.4,46.4,2,1,2,1,RAJASTHAN,0.442,78.2,0
5,3.24,136.3,22.4,3,1,0,0,PUNJAB,0.1003,100.0,0
23,4.42,58.4,10.1,4,1,2,0,TAMIL NADU,0.1505,51.8,1
16,3.06,38.2,20.4,6,0,1,0,TAMIL NADU,0.1505,92.9,0
7,1.35,4.7,27.5,2,0,0,0,RAJASTHAN,0.442,86.7,0
15,7.34,68.4,14.3,6,0,1,0,HARYANA,0.2359,91.8,0
9,5.94,165.2,27.0,3,0,2,0,RAJASTHAN,0.442,69.0,0
20,0.81,39.9,3.8,0,0,1,0,UTTAR PRADESH,0.3015,63.9,0
12,7.27,29.8,9.7,4,0,0,0,RAJASTHAN,0.442,94.1,0
7,1.61,7.0,59.9,3,0,0,1,GUJARAT,0.2592,86.3,0
16,1.05,34.2,62.5,1,0,0,0,UTTAR PRADESH,0.3015,80.8,0
18,1.63,19.4,38.6,1,1,0,1,HARYANA,0.2359,100.0,0
8,7.48,3.2,8.0,1,1,2,0,TAMIL NADU,0.1505,81.6,0
18,2.0,12.0,13.8,5,0,2,0,RAJASTHAN,0.442,90.8,0
5,6.36,16.8,27.5,1,0,0,0,RAJASTHAN,0.442,91.1,0
5,5.25,53.1,53.1,7,1,0,0,RAJASTHAN,0.442,93.4,0
19,4.29,17.0,32.5,1,1,0,1,MADHYA PRADESH,0.3,67.4,0
14,3.12,17.1,2.9,6,1,2,0,GUJARAT,0.2592,97.1,0
0,1.02,61.6,13.9,5,0,0,0,UTTAR PRADESH,0.3015,71.9,0
16,5.77,74.6,4.9,1,0,2,0,DELHI,0.2655,76.7,0
7,3.34,62.2,4.0,5,0,0,0,RAJASTHAN,0.442,100.0,0
6,4.42,137.5,56.8,2,1,0,0,GUJARAT,0.2592,100.0,0
10,0.7,161.2,52.0,1,0,1,0,KERALA,0.4749,67.3,0
10,6.27,49.4,12.2,3,1,0,0,KARNATAKA,0.2109,93.7,0
21,5.63,84.4,5.8,3,0,0,0,TAMIL NADU,0.1505,79.0,0
10,4.38,105.3,104.1,3,1,0,1,DELHI,0.2655,93.6,0
7,4.12,192.8,1.7,3,0,0,0,RAJASTHAN,0.442,99.6,0
18,2.9,25.0,7.0,2,1,2,0,UTTAR PRADESH,0.3015,96.4,0
13,2.94,3.4,76.7,1,0,0,1,RAJASTHAN,0.442,69.6,0
0,0.83,22.5,2.3,2,1,0,0,WEST BENGAL,1.0,48.6,1
15,5.59,25.3,12.5,5,0,0,0,KARNATAKA,0.2109,100.0,0
12,0.65,22.4,24.5,1,0,1,0,TAMIL NADU,0.1505,78.0,0
13,0.31,18.8,6.8,2,0,1,0,DELHI,0.2655,95.9,0
4,0.54,5.9,11.1,2,0,0,1,UTTAR PRADESH,0.3015,68.9,0
11,1.87,76.8,82.0,1,1,1,0,KARNATAKA,0.2109,93.6,0
15,4.69,0.3,4.7,2,0,0,0,UTTAR PRADESH,0.3015,87.6,0
16,5.54,23.4,35.6,2,1,1,0,UTTAR PRADESH,0.3015,99.3,0
16,3.54,0.3,7.0,2,1,1,0,KARNATAKA,0.2109,93.8,0
23,3.45,107.3,3.7,2,0,0,0,PUNJAB,0.1003,62.0,0
12,4.74,63.7,20.1,3,0,0,0,MADHYA PRADESH,0.3,93.3,0
10,4.9,27.5,12.2,5,1,0,1,RAJASTHAN,0.442,100.0,0
13,6.81,9.9,10.6,4,1,0,1,MADHYA PRADESH,0.3,100.0,0
7,6.61,125.9,2.1,1,0,2,1,RAJASTHAN,0.442,47.1,1
7,6.64,26.8,19.8,1,1,2,0,HARYANA,0.2359,76.1,0
16,6.8,44.9,3.7,2,1,1,0,KARNATAKA,0.2109,87.5,0
7,7.07,134.4,28.1,3,1,3,0,UTTAR PRADESH,0.3015,79.2,0
17,4.58,8.0,22.8,1,1,1,0,RAJASTHAN,0.442,77.7,0
17,4.88,69.0,62.9,1,0,3,1,UTTAR PRADESH,0.3015,54.6,1
22,5.9,27.2,46.4,2,0,2,0,PUNJAB,0.1003,27.5,1
3,1.83,207.1,0.1,5,0,0,0,WEST BENGAL,1.0,57.6,1
8,3.08,40.2,2.1,1,1,1,0,GUJARAT,0.2592,100.0,0
18,7.33,18.7,41.5,4,1,0,0,TAMIL NADU,0.1505,100.0,0
10,4.33,156.3,10.5,3,0,0,1,MADHYA PRADESH,0.3,85.6,0
15,0.7,61.2,15.8,2,1,0,0,UTTAR PRADESH,0.3015,100.0,0
17,3.42,94.4,2.1,1,1,2,0,KERALA,0.4749,82.1,0
21,1.54,234.1,9.9,2,1,1,0,UTTAR PRADESH,0.3015,74.4,0
5,3.04,72.2,6.8,2,1,4,0,MADHYA PRADESH,0.3,72.2,0
6,4.5,125.9,4.9,2,0,2,1,TAMIL NADU,0.1505,70.8,0
11,4.19,72.5,12.1,3,0,0,0,TAMIL NADU,0.1505,100.0,0
12,4.08,92.0,1.3,2,0,0,0,KERALA,0.4749,77.1,0
21,0.44,4.5,8.5,2,1,1,1,UTTAR PRADESH,0.3015,95.2,0
0,3.73,49.1,24.9,1,1,1,0,WEST BENGAL,1.0,29.6,1
5,0.52,2.2,28.2,4,0,1,0,MAHARASHTRA,0.3375,94.6,0
21,3.42,36.2,1.4,4,1,1,1,WEST BENGAL,1.0,68.3,0
14,5.28,32.7,16.0,1,0,3,0,RAJASTHAN,0.442,60.3,0
16,1.27,202.9,57.0,0,1,0,0,RAJASTHAN,0.442,71.5,0
5,7.36,57.8,14.9,5,0,2,0,UTTAR PRADESH,0.3015,81.5,0
14,5.15,110.1,9.7,2,1,1,1,UTTAR PRADESH,0.3015,100.0,0
8,1.98,46.8,65.1,1,1,1,0,MAHARASHTRA,0.3375,88.6,0
17,3.33,315.2,44.3,0,1,1,0,MADHYA PRADESH,0.3,69.6,0
2,1.05,91.4,56.2,3,1,2,0,TAMIL NADU,0.1505,59.2,0
6,0.47,8.5,8.3,4,0,1,0,MAHARASHTRA,0.3375,100.0,0
15,7.35,68.1,6.5,4,1,0,0,MAHARASHTRA,0.3375,100.0,0
14,5.5,247.9,11.0,2,1,1,1,UTTAR PRADESH,0.3015,91.1,0
20,6.3,16.3,58.0,2,1,1,0,MADHYA PRADESH,0.3,65.8,0
19,5.09,73.2,7.2,5,1,1,0,UTTAR PRADESH,0.3015,90.9,0
0,7.28,38.5,6.1,4,0,0,0,RAJASTHAN,0.442,53.5,1
2,7.2,15.2,1.0,2,1,0,0,MAHARASHTRA,0.3375,65.6,0
8,0.75,88.3,4.4,5,0,2,0,WEST BENGAL,1.0,76.9,0
23,1.76,35.6,0.8,2,1,1,0,UTTAR PRADESH,0.3015,77.8,0
11,3.35,89.1,14.7,1,1,1,0,MADHYA PRADESH,0.3,88.4,0
21,2.93,18.8,2.7,0,0,0,1,MADHYA PRADESH,0.3,77.3,0
1,4.35,41.8,17.6,4,0,2,0,KARNATAKA,0.2109,52.5,1
23,2.35,103.4,16.3,5,0,0,0,TAMIL NADU,0.1505,62.6,0
1,6.44,56.6,0.2,2,1,2,0,TAMIL NADU,0.1505,60.6,0
19,0.36,39.1,10.4,4,0,1,1,UTTAR PRADESH,0.3015,65.4,0
21,6.39,30.6,12.4,2,0,3,0,GUJARAT,0.2592,52.3,1
7,3.33,24.6,15.6,3,0,1,1,MADHYA PRADESH,0.3,76.4,0
7,0.34,33.1,27.6,2,0,0,0,MAHARASHTRA,0.3375,97.9,0
13,6.82,0.2,15.2,0,0,0,1,MADHYA PRADESH,0.3,90.0,0
17,3.74,278.5,2.0,1,1,0,1,MAHARASHTRA,0.3375,86.3,0
2,5.88,54.9,12.9,0,0,1,0,WEST BENGAL,1.0,35.4,1
5,7.06,43.4,25.9,3,1,2,1,KARNATAKA,0.2109,85.0,0
18,0.56,141.1,4.5,1,0,0,1,HARYANA,0.2359,94.3,0
19,2.32,77.3,39.1,2,1,0,0,KERALA,0.4749,90.4,0
3,1.22,94.1,40.0,2,0,0,1,WEST BENGAL,1.0,30.0,1
21,1.05,249.0,3.2,4,1,1,0,WEST BENGAL,1.0,59.8,0
20,7.58,36.9,37.6,3,0,1,0,GUJARAT,0.2592,81.6,0
20,6.5,28.8,21.2,3,1,0,0,UTTAR PRADESH,0.3015,86.7,0
5,3.11,26.7,12.5,1,0,0,0,DELHI,0.2655,99.0,0
16,5.59,143.1,39.5,3,1,0,0,WEST BENGAL,1.0,83.8,0
3,7.38,48.1,24.2,0,0,1,0,RAJASTHAN,0.442,20.5,1
4,2.0,27.9,17.2,1,0,1,0,RAJASTHAN,0.442,37.0,1
1,0.41,6.1,29.7,2,0,0,0,DELHI,0.2655,70.6,0
11,6.65,188.1,17.5,2,0,1,0,RAJASTHAN,0.442,71.9,0
17,5.86,26.2,40.0,2,1,1,0,UTTAR PRADESH,0.3015,88.9,0
4,1.53,2.4,14.3,1,0,0,0,MAHARASHTRA,0.3375,56.2,1
4,4.07,10.8,41.9,4,1,2,0,UTTAR PRADESH,0.3015,61.5,0
6,1.54,64.1,20.4,3,1,1,0,UTTAR PRADESH,0.3015,100.0,0
4,4.94,72.2,34.3,2,0,0,0,KARNATAKA,0.2109,58.2,1
19,5.29,7.9,10.2,2,1,1,0,RAJASTHAN,0.442,75.7,0
4,2.43,76.6,9.2,1,0,0,0,GUJARAT,0.2592,60.3,0
6,6.31,18.7,46.2,1,0,1,0,DELHI,0.2655,80.8,0
7,3.95,22.8,24.1,1,0,1,0,MAHARASHTRA,0.3375,76.4,0
4,5.74,190.1,13.7,3,1,0,1,UTTAR PRADESH,0.3015,75.3,0
22,5.23,66.2,8.6,1,0,1,0,MADHYA PRADESH,0.3,60.0,0
5,3.77,281.4,0.0,5,0,2,0,RAJASTHAN,0.442,79.8,0
11,2.55,45.3,1.7,0,1,0,0,MAHARASHTRA,0.3375,89.7,0
13,1.87,154.2,21.1,4,1,0,1,KERALA,0.4749,94.6,0
6,6.04,27.3,2.6,0,0,0,0,PUNJAB,0.1003,94.6,0
11,5.24,33.4,2.6,2,1,0,0,KARNATAKA,0.2109,100.0,0
4,2.46,13.9,7.1,1,1,0,0,UTTAR PRADESH,0.3015,54.9,1
11,7.75,101.5,8.0,2,0,0,0,TAMIL NADU,0.1505,77.3,0
0,6.54,47.6,9.5,4,1,0,0,KARNATAKA,0.2109,78.2,0
10,1.28,199.3,53.2,2,0,2,1,MAHARASHTRA,0.3375,71.5,0
8,1.55,29.5,16.4,1,1,1,0,TAMIL NADU,0.1505,100.0,0
8,4.49,19.0,21.9,1,0,0,0,RAJASTHAN,0.442,90.8,0
2,1.09,31.9,3.2,6,0,0,0,UTTAR PRADESH,0.3015,74.4,0
23,7.73,91.6,37.3,4,0,0,0,WEST BENGAL,1.0,51.6,1
0,5.21,123.2,0.9,1,0,0,1,UTTAR PRADESH,0.3015,64.6,0
3,0.81,37.6,47.9,4,0,1,0,UTTAR PRADESH,0.3015,55.1,1
2,3.71,55.2,8.8,5,0,0,1,DELHI,0.2655,71.7,0
23,2.01,4.2,22.9,0,0,0,1,PUNJAB,0.1003,40.1,1
7,4.08,26.9,12.7,6,1,2,1,MADHYA PRADESH,0.3,100.0,0
10,2.2,15.3,2.3,4,0,0,0,DELHI,0.2655,100.0,0
18,6.7,206.6,6.6,2,1,1,0,PUNJAB,0.1003,93.4,0
1,5.85,20.3,29.3,4,1,0,0,RAJASTHAN,0.442,93.0,0
1,7.28,309.4,2.7,3,1,1,0,MAHARASHTRA,0.3375,49.2,1
4,1.82,92.6,12.4,5,0,0,0,MAHARASHTRA,0.3375,76.2,0
16,3.27,28.1,19.0,3,1,0,0,RAJASTHAN,0.442,100.0,0
23,6.5,51.9,16.3,2,1,0,0,KARNATAKA,0.2109,62.3,0
14,3.18,7.2,2.3,1,0,0,0,MAHARASHTRA,0.3375,94.2,0
20,3.22,101.1,42.3,1,0,0,1,WEST BENGAL,1.0,51.5,1
21,7.89,37.5,51.6,3,1,2,0,UTTAR PRADESH,0.3015,67.6,0
6,6.24,42.8,1.8,1,0,2,0,UTTAR PRADESH,0.3015,97.8,0
4,6.93,40.0,9.1,5,0,0,0,HARYANA,0.2359,51.2,1
3,3.43,242.3,4.4,1,1,1,1,RAJASTHAN,0.442,63.4,0
19,4.81,97.3,22.4,3,0,1,0,UTTAR PRADESH,0.3015,79.3,0
16,3.77,60.4,53.6,2,0,1,0,UTTAR PRADESH,0.3015,93.3,0
20,3.77,28.6,32.3,0,0,0,0,WEST BENGAL,1.0,52.5,1
12,1.28,88.8,14.6,0,1,0,0,MADHYA PRADESH,0.3,90.0,0
23,6.78,30.7,35.8,3,1,0,1,WEST BENGAL,1.0,36.4,1
21,3.31,182.6,6.0,1,0,0,1,RAJASTHAN,0.442,77.1,0
19,4.78,21.9,25.8,2,0,0,0,UTTAR PRADESH,0.3015,80.9,0
19,6.9,7.1,21.6,1,0,1,1,DELHI,0.2655,72.3,0
2,6.26,84.5,10.1,1,0,0,0,TAMIL NADU,0.1505,43.0,1
17,1.83,56.0,2.9,3,0,0,0,TAMIL NADU,0.1505,100.0,0
22,5.06,15.4,48.6,2,0,0,0,TAMIL NADU,0.1505,54.6,1
7,4.12,301.7,26.0,4,1,5,0,KARNATAKA,0.2109,77.1,0
19,2.3,25.1,9.0,2,1,0,0,RAJASTHAN,0.442,81.1,0
8,0.61,8.4,13.4,3,1,1,0,MAHARASHTRA,0.3375,91.0,0
5,5.15,78.0,26.6,4,0,0,0,WEST BENGAL,1.0,83.4,0
17,6.3,89.1,55.7,3,0,2,0,MAHARASHTRA,0.3375,76.8,0
3,7.55,68.4,15.2,0,0,1,0,DELHI,0.2655,50.2,1
11,3.03,90.5,17.9,0,0,1,1,WEST BENGAL,1.0,57.2,1
22,3.37,110.6,2.1,0,1,0,0,KARNATAKA,0.2109,61.9,0
3,1.56,9.3,30.2,1,0,0,0,DELHI,0.2655,53.2,1
3,7.88,61.9,19.7,0,0,2,1,WEST BENGAL,1.0,11.1,1
22,6.84,119.6,8.8,5,0,0,1,HARYANA,0.2359,58.7,1
18,7.67,49.0,1.5,3,1,1,0,MADHYA PRADESH,0.3,82.4,0
11,4.11,13.2,16.8,5,0,0,0,DELHI,0.2655,100.0,0
9,1.92,20.5,8.8,0,1,1,0,MAHARASHTRA,0.3375,100.0,0
23,4.71,56.6,5.0,0,0,1,1,WEST BENGAL,1.0,25.3,1
17,3.17,79.6,21.2,2,0,0,0,WEST BENGAL,1.0,88.8,0
21,2.98,18.2,14.3,5,0,0,1,RAJASTHAN,0.442,89.1,0
2,0.93,2.0,1.3,4,1,2,0,MAHARASHTRA,0.3375,48.7,1
12,0.86,91.5,34.0,1,1,0,0,HARYANA,0.2359,89.3,0
17,3.22,49.3,20.6,2,0,0,0,TAMIL NADU,0.1505,91.2,0
0,7.43,44.7,1.0,2,0,1,1,UTTAR PRADESH,0.3015,58.3,1
12,5.87,234.4,14.8,0,0,2,0,MAHARASHTRA,0.3375,53.9,1
1,6.16,177.2,31.2,0,1,0,0,UTTAR PRADESH,0.3015,59.6,0
21,2.1,16.0,25.1,1,1,2,0,RAJASTHAN,0.442,65.0,0
16,5.96,150.2,6.5,3,0,0,0,KERALA,0.4749,87.6,0
4,3.43,78.4,26.0,1,0,1,1,MAHARASHTRA,0.3375,43.5,1
12,0.76,16.9,38.9,2,1,1,0,UTTAR PRADESH,0.3015,81.7,0
2,3.34,33.1,27.1,2,1,0,0,MADHYA PRADESH,0.3,74.4,0
19,1.31,133.8,10.1,3,1,0,1,RAJASTHAN,0.442,97.0,0
4,6.87,86.8,13.8,1,0,0,1,UTTAR PRADESH,0.3015,51.1,1
14,6.77,9.4,1.5,3,0,1,0,KARNATAKA,0.2109,95.0,0
1,2.51,242.9,7.7,0,1,1,0,TAMIL NADU,0.1505,47.2,1
3,5.01,28.1,9.4,5,0,0,0,PUNJAB,0.1003,70.0,0
23,3.1,32.3,2.3,2,1,3,1,MADHYA PRADESH,0.3,47.3,1
9,1.49,74.5,4.3,2,1,1,0,WEST BENGAL,1.0,70.9,0
2,5.3,103.3,37.0,2,1,1,0,KARNATAKA,0.2109,66.0,0
16,6.15,5.5,0.3,5,0,1,0,HARYANA,0.2359,100.0,0
4,6.27,24.4,14.9,3,0,1,0,KARNATAKA,0.2109,43.2,1
14,1.45,211.8,7.1,3,0,1,1,PUNJAB,0.1003,96.6,0
19,4.25,248.2,88.7,1,0,1,0,GUJARAT,0.2592,50.0,1
16,0.48,40.9,14.6,1,0,2,0,DELHI,0.2655,86.8,0
5,0.99,24.4,36.5,2,0,0,0,RAJASTHAN,0.442,79.3,0
5,0.92,13.8,32.1,0,0,1,0,KARNATAKA,0.2109,82.1,0
5,0.74,89.7,39.7,4,1,0,1,MAHARASHTRA,0.3375,100.0,0
15,2.87,26.8,19.2,0,0,2,0,MADHYA PRADESH,0.3,74.1,0
16,3.05,110.9,30.5,2,0,3,0,TAMIL NADU,0.1505,68.7,0
12,5.67,0.4,6.4,2,1,1,1,PUNJAB,0.1003,98.2,0
9,2.84,97.6,63.3,3,0,0,0,PUNJAB,0.1003,84.3,0
1,1.38,44.9,6.0,3,1,1,0,UTTAR PRADESH,0.3015,62.9,0
20,7.59,83.9,6.4,1,1,0,0,KARNATAKA,0.2109,83.9,0
15,7.04,33.5,46.5,3,0,0,0,KARNATAKA,0.2109,86.5,0
15,1.26,98.1,2.3,2,1,2,1,MAHARASHTRA,0.3375,97.0,0
2,3.09,28.6,30.8,1,1,0,0,RAJASTHAN,0.442,62.1,0
6,1.59,53.9,35.7,2,1,1,0,RAJASTHAN,0.442,88.6,0
7,7.69,10.8,21.0,1,1,1,1,GUJARAT,0.2592,85.7,0
14,3.04,121.2,7.9,0,0,0,0,WEST BENGAL,1.0,70.8,0
18,1.06,142.0,11.4,5,0,1,0,PUNJAB,0.1003,100.0,0
20,5.9,13.2,46.5,0,0,4,0,WEST BENGAL,1.0,22.4,1
12,5.78,87.1,29.7,2,0,1,1,PUNJAB,0.1003,97.8,0
8,2.16,12.6,19.2,3,0,0,0,MAHARASHTRA,0.3375,93.7,0
9,2.78,19.7,1.8,3,0,2,0,GUJARAT,0.2592,77.4,0
17,3.5,25.7,32.8,2,0,0,1,RAJASTHAN,0.442,79.5,0
7,2.36,48.6,9.3,1,1,1,0,MADHYA PRADESH,0.3,79.1,0
9,2.52,47.4,50.9,2,0,1,1,GUJARAT,0.2592,90.1,0
18,6.47,73.1,36.5,1,0,0,0,KERALA,0.4749,81.6,0
13,6.09,36.5,29.3,2,0,0,0,GUJARAT,0.2592,100.0,0
11,5.63,236.3,16.1,0,0,1,0,RAJASTHAN,0.442,59.3,0
17,5.59,192.4,18.1,1,1,2,0,MAHARASHTRA,0.3375,63.3,0
6,4.32,53.0,80.6,2,0,0,0,RAJASTHAN,0.442,93.4,0
1,3.0,23.8,13.6,2,0,1,0,RAJASTHAN,0.442,50.1,1
18,5.85,4.9,27.5,3,0,1,0,TAMIL NADU,0.1505,81.2,0
10,1.2,7.6,11.5,3,0,2,0,KARNATAKA,0.2109,82.7,0
7,1.39,59.2,76.2,3,1,1,1,GUJARAT,0.2592,100.0,0
2,1.27,18.6,4.9,4,0,1,1,DELHI,0.2655,68.9,0
22,5.94,192.6,17.0,6,1,1,0,KARNATAKA,0.2109,66.0,0
17,4.85,39.7,0.5,3,0,1,0,GUJARAT,0.2592,85.8,0
6,3.77,80.8,14.1,1,1,1,1,RAJASTHAN,0.442,75.2,0
14,3.97,6.3,57.0,1,1,0,0,UTTAR PRADESH,0.3015,100.0,0
11,6.67,64.1,16.2,0,0,1,1,MADHYA PRADESH,0.3,53.8,1
7,1.24,9.0,38.9,0,1,1,1,DELHI,0.2655,86.1,0
7,3.25,34.8,33.5,0,1,0,1,RAJASTHAN,0.442,91.6,0
1,6.15,8.4,0.2,3,1,1,0,WEST BENGAL,1.0,34.3,1
23,5.37,12.2,32.3,1,0,2,0,TAMIL NADU,0.1505,36.9,1
22,3.65,102.3,24.5,1,0,0,0,RAJASTHAN,0.442,58.2,1
20,2.03,60.7,2.5,2,0,1,1,MAHARASHTRA,0.3375,76.6,0
7,7.59,9.5,32.6,1,0,2,0,HARYANA,0.2359,64.0,0
23,3.44,9.3,27.2,2,0,1,0,TAMIL NADU,0.1505,58.6,1
6,7.06,28.8,40.2,3,1,1,0,UTTAR PRADESH,0.3015,100.0,0
19,6.29,123.1,0.2,0,0,1,1,DELHI,0.2655,61.2,0
2,6.93,19.0,15.0,0,1,1,0,MAHARASHTRA,0.3375,42.8,1
7,0.43,1.5,55.3,5,1,2,0,DELHI,0.2655,100.0,0
13,3.98,30.9,1.0,2,0,0,0,UTTAR PRADESH,0.3015,96.7,0
23,2.3,19.0,0.5,5,1,0,0,MADHYA PRADESH,0.3,59.5,0
6,2.41,5.2,17.3,2,1,0,0,MAHARASHTRA,0.3375,100.0,0
10,2.38,4.4,21.6,1,0,3,0,UTTAR PRADESH,0.3015,73.0,0
20,3.3,186.6,12.8,2,1,3,1,HARYANA,0.2359,54.4,1
11,3.46,21.6,2.8,3,0,1,0,UTTAR PRADESH,0.3015,87.7,0
16,5.18,59.4,31.6,0,1,1,0,RAJASTHAN,0.442,73.2,0
10,2.61,123.9,7.9,2,0,0,1,MAHARASHTRA,0.3375,86.1,0
0,2.4,21.6,21.3,6,1,4,0,KARNATAKA,0.2109,48.6,1
6,3.08,14.2,31.5,0,1,1,0,GUJARAT,0.2592,76.7,0
