hour,distance_km,route_deviation_m,unexpected_stop_s,nearby_safe_zone_count,nearby_police_or_hospital,community_reports_nearby,is_weekend,state,historical_crime_index,safety_score,high_risk
20,5.1,0.6,10.4,1,0,1,0,KARNATAKA,0.2845,69.8,0
15,0.66,16.5,10.3,3,0,0,0,UTTAR PRADESH,0.7531,97.7,0
15,3.21,51.7,28.2,1,0,1,0,TAMIL NADU,0.2086,78.6,0
14,5.02,115.7,23.6,3,1,1,0,DELHI,0.1935,100.0,0
17,5.36,194.9,1.2,2,0,0,0,RAJASTHAN,0.6835,71.1,0
11,6.68,19.9,11.3,1,1,1,0,MADHYA PRADESH,0.5466,73.7,0
23,3.54,38.4,41.3,1,0,0,0,RAJASTHAN,0.6835,45.7,1
8,4.52,74.5,3.4,3,0,1,0,KARNATAKA,0.2845,92.0,0
0,4.75,40.5,20.2,5,1,2,1,RAJASTHAN,0.6835,53.5,1
16,2.7,74.3,15.8,0,1,0,0,KERALA,0.3503,97.3,0
15,0.71,93.3,2.2,1,0,0,1,RAJASTHAN,0.6835,81.7,0
23,0.33,116.1,28.9,1,0,0,0,PUNJAB,0.103,74.3,0
9,6.74,74.5,30.9,2,0,0,0,GUJARAT,0.3111,83.9,0
10,1.84,69.3,7.2,3,0,0,0,MADHYA PRADESH,0.5466,97.7,0
13,5.15,24.4,19.5,2,0,1,0,GUJARAT,0.3111,83.2,0
9,4.74,17.0,0.3,2,0,0,0,GUJARAT,0.3111,100.0,0
18,3.38,141.9,23.2,0,0,2,0,KERALA,0.3503,59.2,0
10,6.72,66.0,22.4,2,0,0,1,UTTAR PRADESH,0.7531,64.0,0
18,5.68,66.8,1.9,4,0,1,1,MADHYA PRADESH,0.5466,80.5,0
10,0.48,6.0,15.6,2,1,0,0,RAJASTHAN,0.6835,100.0,0
5,6.28,76.8,5.3,2,0,1,0,MADHYA PRADESH,0.5466,75.9,0
23,4.2,0.1,33.4,2,1,1,0,UTTAR PRADESH,0.7531,48.7,1
12,2.97,23.1,18.5,5,0,1,1,MADHYA PRADESH,0.5466,90.4,0
16,5.9,26.3,22.0,4,0,0,1,MADHYA PRADESH,0.5466,97.9,0
14,5.58,88.0,1.3,2,0,0,0,WEST BENGAL,1.0,76.1,0
8,2.69,23.7,6.2,3,0,0,1,WEST BENGAL,1.0,74.7,0
23,7.87,57.9,39.3,3,1,1,0,KARNATAKA,0.2845,61.8,0
8,5.3,62.6,8.7,2,1,0,0,GUJARAT,0.3111,89.1,0
23,4.96,241.8,62.0,3,1,1,0,WEST BENGAL,1.0,42.1,1
10,0.84,138.7,26.7,3,1,2,0,MADHYA PRADESH,0.5466,92.5,0
0,2.45,69.8,38.3,4,1,0,1,KERALA,0.3503,74.5,0
0,3.74,14.9,16.8,2,0,0,0,RAJASTHAN,0.6835,70.8,0
23,5.16,63.0,15.5,1,1,3,0,RAJASTHAN,0.6835,28.0,1
12,4.25,42.1,0.4,2,0,0,1,RAJASTHAN,0.6835,86.1,0
9,6.18,4.2,0.8,2,1,2,0,TAMIL NADU,0.2086,81.6,0
19,2.32,84.5,61.2,3,1,3,0,MAHARASHTRA,0.5215,73.6,0
14,5.71,22.4,9.0,2,1,2,0,GUJARAT,0.3111,77.8,0
15,6.59,47.0,14.8,3,1,2,0,TAMIL NADU,0.2086,87.0,0
16,6.19,77.0,23.5,3,0,1,0,MAHARASHTRA,0.5215,64.8,0
4,6.24,125.2,0.9,1,0,0,0,HARYANA,0.1936,54.7,1
2,7.14,60.4,26.8,1,1,0,1,KARNATAKA,0.2845,55.0,1
17,0.95,165.6,5.0,2,1,0,1,UTTAR PRADESH,0.7531,84.5,0
0,5.67,2.4,16.0,2,1,1,0,MAHARASHTRA,0.5215,73.6,0
17,7.76,20.1,16.1,5,0,0,1,UTTAR PRADESH,0.7531,80.3,0
3,4.72,102.9,2.2,1,1,2,0,UTTAR PRADESH,0.7531,36.6,1
6,1.97,55.1,7.6,2,1,0,0,UTTAR PRADESH,0.7531,100.0,0
16,7.99,30.2,17.6,2,0,1,0,KERALA,0.3503,81.3,0
14,1.65,27.5,21.1,2,0,2,0,MAHARASHTRA,0.5215,63.2,0
18,2.88,85.1,15.7,3,1,0,1,MAHARASHTRA,0.5215,100.0,0
14,1.62,15.3,9.4,0,0,1,1,KARNATAKA,0.2845,77.5,0
1,3.88,142.2,65.1,1,0,1,0,MADHYA PRADESH,0.5466,51.2,1
20,3.53,30.7,1.1,7,1,0,0,KERALA,0.3503,100.0,0
5,4.08,5.0,10.2,3,0,1,0,GUJARAT,0.3111,83.8,0
3,7.45,71.5,9.0,1,1,0,0,WEST BENGAL,1.0,36.9,1
21,3.98,6.6,4.4,1,1,0,0,MAHARASHTRA,0.5215,81.2,0
4,4.26,93.6,27.5,5,1,1,1,PUNJAB,0.103,65.3,0
12,7.13,29.9,30.2,3,0,0,0,KARNATAKA,0.2845,97.6,0
11,6.6,92.2,38.8,0,0,0,0,KERALA,0.3503,77.3,0
18,2.15,59.4,13.2,2,0,1,0,RAJASTHAN,0.6835,87.5,0
1,0.4,25.5,2.5,2,1,0,0,DELHI,0.1935,82.5,0
2,5.15,53.4,56.0,3,0,0,0,TAMIL NADU,0.2086,60.7,0
9,6.81,79.4,20.1,0,0,1,0,RAJASTHAN,0.6835,77.2,0
11,4.56,10.2,10.8,4,1,1,0,MADHYA PRADESH,0.5466,76.7,0
18,1.93,57.2,35.9,1,0,0,0,TAMIL NADU,0.2086,98.2,0
14,6.01,14.6,1.2,3,0,0,0,RAJASTHAN,0.6835,87.2,0
3,5.46,8.2,60.7,3,0,1,0,WEST BENGAL,1.0,46.3,1
23,4.65,105.7,12.4,2,0,0,0,GUJARAT,0.3111,83.5,0
11,6.95,21.5,3.5,3,0,0,0,UTTAR PRADESH,0.7531,70.9,0
23,6.34,158.1,30.6,2,0,0,0,WEST BENGAL,1.0,35.0,1
23,5.44,79.2,48.2,2,0,0,0,MAHARASHTRA,0.5215,68.4,0
1,5.42,8.9,3.6,2,0,0,1,UTTAR PRADESH,0.7531,56.5,0
12,5.4,34.6,24.5,1,1,1,0,KERALA,0.3503,68.8,0
10,4.34,67.5,66.8,3,0,0,1,GUJARAT,0.3111,84.3,0
11,3.87,113.9,61.2,1,1,3,0,RAJASTHAN,0.6835,80.9,0
7,5.76,103.1,5.5,2,1,0,0,PUNJAB,0.103,100.0,0
13,5.0,56.7,7.5,3,0,0,0,HARYANA,0.1936,100.0,0
11,4.07,158.4,3.2,1,1,3,0,UTTAR PRADESH,0.7531,54.2,1
4,1.28,27.4,5.8,0,0,2,1,DELHI,0.1935,37.7,1
6,5.7,24.0,10.6,2,1,2,0,RAJASTHAN,0.6835,91.9,0
3,5.27,30.8,3.3,3,0,1,0,PUNJAB,0.103,64.6,0
20,2.94,126.6,1.0,2,1,1,1,TAMIL NADU,0.2086,86.9,0
16,3.04,121.8,7.8,4,1,1,0,TAMIL NADU,0.2086,96.5,0
9,2.2,5.0,41.1,4,0,0,1,RAJASTHAN,0.6835,96.6,0
9,7.71,118.7,5.5,2,0,3,1,HARYANA,0.1936,65.5,0
1,6.92,14.1,22.2,0,0,0,0,RAJASTHAN,0.6835,42.9,1
6,4.62,26.0,15.8,1,0,0,0,UTTAR PRADESH,0.7531,87.3,0
22,3.39,1.7,31.0,4,0,0,0,RAJASTHAN,0.6835,46.7,1
0,5.97,15.9,3.6,2,1,0,0,GUJARAT,0.3111,58.9,0
3,4.36,15.2,0.5,1,1,0,1,UTTAR PRADESH,0.7531,44.0,1
20,7.81,42.2,33.7,2,1,0,1,HARYANA,0.1936,95.3,0
12,0.72,29.8,26.7,2,1,1,0,TAMIL NADU,0.2086,97.0,0
0,0.56,3.8,9.6,1,0,1,0,RAJASTHAN,0.6835,37.2,1
11,4.68,128.4,37.5,2,1,1,0,RAJASTHAN,0.6835,89.3,0
17,1.87,109.5,4.2,5,1,2,1,RAJASTHAN,0.6835,97.6,0
8,4.95,133.4,3.5,2,0,0,1,MADHYA PRADESH,0.5466,90.3,0
9,6.32,29.8,7.3,2,0,1,1,GUJARAT,0.3111,92.9,0
15,1.36,91.3,7.9,2,0,1,1,UTTAR PRADESH,0.7531,64.1,0
14,3.69,9.8,7.3,1,0,1,1,DELHI,0.1935,73.7,0
21,5.6,74.5,17.4,2,1,2,0,RAJASTHAN,0.6835,62.7,0
5,6.72,14.4,18.2,1,1,0,0,GUJARAT,0.3111,97.6,0
6,4.12,104.7,2.2,0,1,1,0,KERALA,0.3503,90.1,0
3,1.89,134.0,6.3,1,1,0,1,KARNATAKA,0.2845,41.8,1
15,4.81,12.6,31.2,2,0,1,1,TAMIL NADU,0.2086,86.5,0
12,3.8,57.8,6.2,6,0,1,0,DELHI,0.1935,100.0,0
8,6.24,68.8,55.8,4,1,0,0,RAJASTHAN,0.6835,97.2,0
16,4.58,18.0,7.1,2,1,0,0,UTTAR PRADESH,0.7531,100.0,0
9,2.45,40.6,14.9,1,1,2,0,RAJASTHAN,0.6835,72.7,0
4,6.11,131.2,1.1,2,0,0,0,WEST BENGAL,1.0,26.5,1
12,4.29,70.6,79.2,3,0,3,1,KARNATAKA,0.2845,62.7,0
10,1.67,44.0,39.3,0,1,2,1,TAMIL NADU,0.2086,70.2,0
9,4.64,68.8,3.2,1,0,1,1,DELHI,0.1935,96.8,0
10,7.6,193.6,3.1,5,1,0,0,UTTAR PRADESH,0.7531,100.0,0
21,5.73,4.0,39.0,1,0,1,1,KARNATAKA,0.2845,60.6,0
5,2.6,10.4,48.4,2,1,3,0,UTTAR PRADESH,0.7531,83.5,0
6,5.77,110.0,17.1,2,1,2,0,UTTAR PRADESH,0.7531,67.7,0
13,2.48,68.9,50.6,2,0,1,1,KARNATAKA,0.2845,82.6,0
1,4.48,4.6,6.1,5,1,1,0,PUNJAB,0.103,76.0,0
3,4.35,6.6,8.1,0,1,1,0,MADHYA PRADESH,0.5466,50.9,1
13,2.2,92.9,4.9,0,1,1,0,RAJASTHAN,0.6835,80.7,0
12,2.98,42.8,15.8,4,1,2,0,MADHYA PRADESH,0.5466,100.0,0
15,7.55,83.6,10.0,4,0,2,0,RAJASTHAN,0.6835,80.6,0
2,2.23,139.0,10.3,2,1,1,0,HARYANA,0.1936,57.1,0
20,6.47,29.5,54.9,3,0,2,0,KARNATAKA,0.2845,73.0,0
11,5.44,30.5,12.3,0,0,1,1,UTTAR PRADESH,0.7531,71.5,0
3,4.4,15.4,13.6,3,1,0,0,RAJASTHAN,0.6835,69.9,0
7,1.36,90.8,11.3,0,1,1,0,UTTAR PRADESH,0.7531,81.3,0
5,1.88,1.1,6.0,2,0,1,0,PUNJAB,0.103,87.5,0
10,1.68,185.7,36.1,1,0,1,0,WEST BENGAL,1.0,58.5,0
11,4.82,5.2,10.1,3,0,1,0,GUJARAT,0.3111,95.3,0
10,7.8,103.0,2.4,4,0,1,0,TAMIL NADU,0.2086,100.0,0
11,7.05,3.3,22.1,2,0,2,0,MADHYA PRADESH,0.5466,40.5,1
21,0.49,6.8,64.4,0,0,0,0,UTTAR PRADESH,0.7531,62.9,0
23,2.41,25.9,24.8,0,0,4,0,KERALA,0.3503,14.1,1
11,1.51,31.6,12.5,1,0,0,1,UTTAR PRADESH,0.7531,100.0,0
23,7.81,41.8,10.6,0,0,1,0,MADHYA PRADESH,0.5466,37.8,1
19,2.11,62.8,19.5,1,0,1,1,TAMIL NADU,0.2086,70.4,0
19,1.85,70.0,26.4,3,1,0,1,TAMIL NADU,0.2086,97.4,0
5,5.08,22.4,38.6,2,0,0,0,KERALA,0.3503,83.1,0
10,4.58,25.9,9.9,2,1,0,1,UTTAR PRADESH,0.7531,93.5,0
8,2.04,8.2,3.3,2,0,0,0,WEST BENGAL,1.0,86.8,0
2,5.46,58.2,18.2,0,1,0,0,MAHARASHTRA,0.5215,54.2,1
1,1.05,11.6,15.1,5,0,0,1,WEST BENGAL,1.0,57.8,0
14,0.45,51.1,9.4,2,1,0,1,RAJASTHAN,0.6835,100.0,0
10,0.93,207.0,2.9,1,0,0,0,RAJASTHAN,0.6835,70.4,0
19,3.11,11.6,20.5,0,0,2,1,UTTAR PRADESH,0.7531,47.7,1
16,7.81,1.4,4.0,2,0,1,0,UTTAR PRADESH,0.7531,75.0,0
2,4.51,143.5,0.3,0,1,2,0,MAHARASHTRA,0.5215,21.9,1
20,6.11,20.9,12.5,4,0,2,0,MADHYA PRADESH,0.5466,36.6,1
11,2.78,33.9,18.1,1,1,1,1,TAMIL NADU,0.2086,87.0,0
13,5.84,39.7,57.9,1,0,0,0,MAHARASHTRA,0.5215,94.8,0
23,7.74,176.8,3.2,2,1,2,0,MAHARASHTRA,0.5215,41.8,1
15,3.05,109.7,26.4,2,0,0,0,UTTAR PRADESH,0.7531,65.7,0
0,7.99,1.3,6.5,4,1,1,0,MADHYA PRADESH,0.5466,64.5,0
4,5.22,94.5,56.0,5,0,0,0,UTTAR PRADESH,0.7531,47.2,1
10,6.06,72.5,35.2,1,0,1,0,RAJASTHAN,0.6835,59.5,0
0,2.24,37.0,1.1,2,0,1,0,MAHARASHTRA,0.5215,55.6,1
4,5.25,115.9,4.4,1,1,2,0,WEST BENGAL,1.0,11.7,1
19,4.23,67.2,0.9,3,0,0,0,UTTAR PRADESH,0.7531,69.7,0
3,7.66,38.4,12.0,3,1,1,0,MADHYA PRADESH,0.5466,56.7,0
4,7.27,18.0,12.7,0,0,1,0,MADHYA PRADESH,0.5466,36.7,1
12,3.35,32.8,19.5,3,1,1,1,KARNATAKA,0.2845,100.0,0
2,7.59,114.8,0.0,1,1,1,0,TAMIL NADU,0.2086,60.9,0
6,7.11,290.2,47.1,1,0,0,0,TAMIL NADU,0.2086,85.1,0
22,4.85,21.3,23.3,5,1,0,0,UTTAR PRADESH,0.7531,50.4,1
15,0.93,39.1,25.8,2,0,3,0,GUJARAT,0.3111,60.0,0
23,1.54,137.2,11.1,5,0,0,1,MADHYA PRADESH,0.5466,71.8,0
8,0.89,123.8,31.4,4,0,1,0,MAHARASHTRA,0.5215,70.3,0
14,1.13,74.8,16.6,2,0,0,0,MADHYA PRADESH,0.5466,78.0,0
5,7.82,11.8,31.8,4,1,0,0,MAHARASHTRA,0.5215,100.0,0
9,1.93,62.6,48.3,3,1,1,1,WEST BENGAL,1.0,74.4,0
4,5.62,4.1,37.9,2,0,0,0,KARNATAKA,0.2845,63.8,0
19,5.2,114.2,10.6,3,1,0,0,HARYANA,0.1936,82.8,0
4,5.16,24.7,0.3,2,0,2,0,KERALA,0.3503,36.7,1
4,1.89,35.8,2.2,4,0,0,0,WEST BENGAL,1.0,59.9,0
11,4.76,144.0,16.9,3,1,1,1,WEST BENGAL,1.0,86.3,0
10,5.12,165.0,73.5,3,1,1,1,GUJARAT,0.3111,84.9,0
7,4.69,31.6,11.2,0,0,1,0,UTTAR PRADESH,0.7531,62.2,0
8,1.73,22.4,1.0,4,0,2,0,DELHI,0.1935,79.0,0
7,5.87,9.4,21.0,0,0,0,1,WEST BENGAL,1.0,60.2,0
21,0.86,68.2,9.8,2,0,1,0,RAJASTHAN,0.6835,57.0,0
13,4.85,35.7,27.3,0,0,2,0,RAJASTHAN,0.6835,64.2,0
22,3.66,12.2,1.4,1,1,0,1,DELHI,0.1935,85.6,0
23,2.23,28.3,2.5,2,1,0,1,RAJASTHAN,0.6835,77.2,0
15,6.52,97.4,55.1,5,0,0,1,UTTAR PRADESH,0.7531,86.7,0
19,1.65,28.7,3.2,2,0,0,0,MAHARASHTRA,0.5215,86.1,0
2,7.48,83.0,4.2,3,1,0,0,UTTAR PRADESH,0.7531,60.9,0
22,7.11,36.2,8.7,1,0,0,1,UTTAR PRADESH,0.7531,33.7,1
11,3.08,50.1,24.5,2,1,2,0,KARNATAKA,0.2845,80.4,0
17,2.65,99.9,7.6,1,0,1,0,RAJASTHAN,0.6835,93.3,0
5,1.36,58.6,28.6,3,0,1,0,GUJARAT,0.3111,66.6,0
2,7.36,7.9,17.6,1,1,1,0,DELHI,0.1935,53.4,1
21,5.13,21.9,18.5,2,0,0,0,MAHARASHTRA,0.5215,71.3,0
10,0.54,83.7,4.6,3,0,0,0,UTTAR PRADESH,0.7531,92.4,0
3,4.23,13.6,35.7,1,1,1,1,MADHYA PRADESH,0.5466,49.9,1
15,0.96,34.6,2.6,3,1,1,0,RAJASTHAN,0.6835,85.3,0
1,4.72,3.8,0.0,1,0,1,0,MAHARASHTRA,0.5215,52.5,1
10,4.22,65.9,10.5,2,0,0,1,KERALA,0.3503,86.0,0
16,0.94,89.4,9.4,1,1,0,0,PUNJAB,0.103,92.6,0
17,6.58,40.6,20.6,3,1,0,0,KARNATAKA,0.2845,100.0,0
10,2.32,29.0,1.1,5,1,0,0,UTTAR PRADESH,0.7531,100.0,0
8,4.47,8.3,1.5,2,0,0,0,TAMIL NADU,0.2086,100.0,0
20,5.22,148.0,22.9,3,0,1,1,KARNATAKA,0.2845,58.2,0
4,7.71,43.2,5.5,4,0,0,0,MAHARASHTRA,0.5215,57.0,0
1,4.1,79.4,47.8,2,1,0,0,TAMIL NADU,0.2086,68.2,0
3,7.36,102.2,14.3,4,0,1,0,RAJASTHAN,0.6835,38.2,1
19,3.03,43.3,2.6,3,1,1,0,UTTAR PRADESH,0.7531,87.1,0
11,6.9,35.9,19.8,4,1,0,1,WEST BENGAL,1.0,73.7,0
0,2.12,32.7,10.3,2,0,0,0,UTTAR PRADESH,0.7531,26.7,1
4,5.75,76.0,51.9,0,1,0,1,UTTAR PRADESH,0.7531,47.6,1
0,0.98,19.6,8.2,6,0,0,0,DELHI,0.1935,68.5,0
19,7.89,63.3,8.6,0,0,0,0,PUNJAB,0.103,73.8,0
11,7.65,23.7,13.2,1,1,4,0,MADHYA PRADESH,0.5466,73.0,0
1,3.71,169.2,13.6,4,0,1,0,DELHI,0.1935,44.7,1
5,4.33,44.7,1.8,1,0,1,0,PUNJAB,0.103,88.1,0
14,4.9,136.6,27.7,2,1,1,1,RAJASTHAN,0.6835,71.8,0
14,2.42,60.1,31.8,3,0,0,1,MAHARASHTRA,0.5215,72.4,0
19,5.49,1.7,3.6,1,1,1,0,MAHARASHTRA,0.5215,67.8,0
0,5.68,111.0,39.8,2,0,0,1,RAJASTHAN,0.6835,39.5,1
1,4.34,4.6,5.1,1,1,0,0,KARNATAKA,0.2845,76.6,0
0,1.44,178.1,42.7,2,0,1,0,MAHARASHTRA,0.5215,49.7,1
9,7.38,33.3,9.7,0,0,2,1,WEST BENGAL,1.0,48.1,1
17,1.19,266.4,24.0,5,1,0,1,UTTAR PRADESH,0.7531,99.8,0
15,5.14,70.0,33.4,5,1,0,0,UTTAR PRADESH,0.7531,95.6,0
5,1.09,28.1,2.5,3,0,1,0,HARYANA,0.1936,100.0,0
15,1.42,138.2,1.2,2,0,0,0,RAJASTHAN,0.6835,92.6,0
15,0.46,22.0,4.6,2,1,3,0,UTTAR PRADESH,0.7531,74.0,0
4,3.1,31.7,23.2,0,0,0,0,UTTAR PRADESH,0.7531,41.6,1
17,5.22,0.1,16.0,2,1,2,0,WEST BENGAL,1.0,69.9,0
10,4.32,7.5,8.3,2,0,0,1,MADHYA PRADESH,0.5466,88.6,0
1,5.49,72.1,2.3,1,0,0,1,WEST BENGAL,1.0,42.4,1
9,5.5,4.2,52.1,4,0,1,0,RAJASTHAN,0.6835,75.6,0
18,1.38,80.0,41.3,5,0,0,1,UTTAR PRADESH,0.7531,81.5,0
16,0.74,53.7,4.1,1,1,0,0,DELHI,0.1935,100.0,0
6,5.12,3.1,30.7,2,1,1,0,TAMIL NADU,0.2086,100.0,0
18,5.33,162.5,1.7,1,1,1,1,TAMIL NADU,0.2086,100.0,0
9,4.59,2.4,22.7,1,0,1,0,TAMIL NADU,0.2086,68.0,0
11,2.19,27.5,18.5,0,1,0,0,KARNATAKA,0.2845,100.0,0
2,6.54,91.0,137.5,1,1,0,0,RAJASTHAN,0.6835,30.1,1
23,0.88,7.5,18.1,3,1,0,0,MAHARASHTRA,0.5215,58.9,0
20,5.17,43.9,1.0,2,1,0,0,WEST BENGAL,1.0,66.7,0
4,1.23,69.1,33.8,3,0,0,1,MAHARASHTRA,0.5215,47.9,1
13,5.34,8.6,12.1,2,0,0,0,DELHI,0.1935,88.1,0
18,3.52,25.7,11.7,0,1,1,0,WEST BENGAL,1.0,74.8,0
12,5.83,3.9,3.4,5,1,1,0,KARNATAKA,0.2845,100.0,0
5,0.7,6.1,0.2,5,1,0,0,DELHI,0.1935,100.0,0
23,4.57,0.9,48.7,2,0,2,0,WEST BENGAL,1.0,38.2,1
6,1.42,62.5,2.5,1,0,2,0,HARYANA,0.1936,80.9,0
8,5.55,28.7,3.6,2,1,1,0,MADHYA PRADESH,0.5466,94.6,0
8,1.22,0.1,69.3,2,1,0,0,DELHI,0.1935,100.0,0
21,0.87,78.6,46.0,4,0,0,0,MAHARASHTRA,0.5215,80.4,0
12,5.79,36.9,2.3,2,0,0,0,WEST BENGAL,1.0,83.2,0
17,0.79,57.9,49.7,1,0,1,1,WEST BENGAL,1.0,66.4,0
21,2.03,8.8,27.6,1,1,0,1,RAJASTHAN,0.6835,59.2,0
22,6.65,5.3,5.9,4,0,0,0,MAHARASHTRA,0.5215,68.9,0
20,6.53,42.4,5.8,0,0,1,1,HARYANA,0.1936,61.4,0
21,6.88,38.8,39.5,1,1,3,0,TAMIL NADU,0.2086,50.4,1
22,2.81,113.9,10.7,0,1,0,1,UTTAR PRADESH,0.7531,47.0,1
23,4.37,65.5,33.0,2,1,1,0,MAHARASHTRA,0.5215,47.4,1
15,6.25,20.2,36.6,1,0,0,0,UTTAR PRADESH,0.7531,66.2,0
3,1.35,62.5,8.2,1,1,1,0,RAJASTHAN,0.6835,38.2,1
2,5.88,3.0,37.3,1,1,1,0,KERALA,0.3503,52.6,1
19,1.05,83.1,131.3,1,0,3,0,MAHARASHTRA,0.5215,32.4,1
7,7.33,69.5,1.7,3,0,1,0,UTTAR PRADESH,0.7531,73.6,0
19,5.21,17.0,3.1,3,1,1,0,MADHYA PRADESH,0.5466,87.8,0
22,4.1,32.0,26.8,4,1,0,0,RAJASTHAN,0.6835,66.8,0
15,4.03,11.1,8.1,1,1,2,0,UTTAR PRADESH,0.7531,88.3,0
18,1.7,157.3,63.2,4,1,0,0,KARNATAKA,0.2845,100.0,0
6,2.96,13.1,33.1,0,1,1,0,TAMIL NADU,0.2086,100.0,0
10,5.9,35.4,8.2,1,0,1,0,PUNJAB,0.103,92.5,0
23,4.47,59.7,15.0,1,0,1,0,MADHYA PRADESH,0.5466,32.3,1
19,4.38,0.6,14.1,2,0,3,1,WEST BENGAL,1.0,31.4,1
4,1.8,43.9,58.0,3,1,2,0,KARNATAKA,0.2845,55.1,1
22,5.62,65.5,73.0,1,1,5,0,HARYANA,0.1936,34.4,1
11,3.32,277.2,3.2,1,0,0,0,KARNATAKA,0.2845,90.2,0
20,1.71,5.6,22.8,3,1,1,0,PUNJAB,0.103,97.7,0
12,7.57,14.8,6.5,6,0,0,1,GUJARAT,0.3111,94.9,0
14,4.2,17.6,11.8,2,0,0,1,DELHI,0.1935,96.3,0
3,4.37,133.9,7.1,1,0,0,1,RAJASTHAN,0.6835,59.5,0
8,7.86,50.1,24.0,1,0,2,0,KARNATAKA,0.2845,78.8,0
17,3.12,11.0,2.5,3,1,0,0,MAHARASHTRA,0.5215,100.0,0
20,7.56,71.0,15.8,1,1,1,0,MADHYA PRADESH,0.5466,69.2,0
2,5.65,2.7,35.9,3,0,3,0,TAMIL NADU,0.2086,39.2,1
1,5.17,17.6,9.1,4,0,2,0,PUNJAB,0.103,63.6,0
16,2.11,55.4,31.3,2,0,2,0,PUNJAB,0.103,74.9,0
10,0.7,92.5,16.0,1,1,0,0,UTTAR PRADESH,0.7531,100.0,0
20,3.67,94.0,45.1,9,0,0,1,KARNATAKA,0.2845,91.5,0
1,0.38,79.6,6.4,1,0,0,1,KARNATAKA,0.2845,49.5,1
8,0.85,78.3,18.6,6,1,0,0,MAHARASHTRA,0.5215,100.0,0
0,4.88,92.7,4.1,1,0,0,0,RAJASTHAN,0.6835,47.5,1
17,5.88,8.4,69.1,2,1,4,0,RAJASTHAN,0.6835,51.4,1
20,1.59,106.2,4.0,4,1,0,0,GUJARAT,0.3111,96.3,0
3,5.94,45.9,2.4,2,0,0,1,WEST BENGAL,1.0,39.2,1
7,7.61,53.1,4.0,3,1,2,0,PUNJAB,0.103,85.9,0
20,6.02,43.8,15.3,4,0,2,0,WEST BENGAL,1.0,48.1,1
0,6.34,15.7,36.1,3,1,3,0,PUNJAB,0.103,35.5,1
22,5.7,39.1,34.1,4,0,2,1,MAHARASHTRA,0.5215,40.8,1
21,2.03,19.1,29.9,1,1,1,0,GUJARAT,0.3111,80.6,0
3,3.08,5.0,30.8,1,0,2,1,RAJASTHAN,0.6835,25.7,1
3,7.61,38.4,16.6,1,1,1,0,MADHYA PRADESH,0.5466,47.9,1
16,5.39,52.8,3.7,6,0,2,1,GUJARAT,0.3111,66.6,0
0,6.38,0.2,58.4,0,0,1,0,KERALA,0.3503,32.1,1
12,7.76,48.8,50.0,2,1,1,0,GUJARAT,0.3111,94.5,0
1,2.08,11.8,5.5,2,0,0,1,RAJASTHAN,0.6835,66.0,0
12,2.78,21.0,24.8,3,1,0,0,MAHARASHTRA,0.5215,90.1,0
8,5.26,52.3,10.5,3,1,1,0,RAJASTHAN,0.6835,92.1,0
16,0.49,41.4,20.1,3,1,1,0,RAJASTHAN,0.6835,91.1,0
21,4.7,40.9,32.3,1,0,0,0,TAMIL NADU,0.2086,75.6,0
11,6.53,151.5,2.0,2,0,0,0,KARNATAKA,0.2845,80.4,0
15,5.0,107.2,84.3,0,0,0,1,GUJARAT,0.3111,77.8,0
14,2.57,63.1,17.9,2,1,0,0,DELHI,0.1935,100.0,0
23,5.88,104.8,2.2,7,1,1,0,KARNATAKA,0.2845,74.2,0
5,1.42,7.0,25.4,0,0,1,1,GUJARAT,0.3111,52.0,1
5,7.19,108.4,36.2,1,0,0,0,RAJASTHAN,0.6835,80.4,0
9,1.08,35.8,85.2,3,1,1,1,UTTAR PRADESH,0.7531,78.6,0
17,6.95,53.5,4.6,1,1,1,0,MADHYA PRADESH,0.5466,56.8,0
20,4.13,44.4,3.3,1,0,1,0,DELHI,0.1935,59.8,0
6,3.6,67.5,25.2,4,1,0,1,RAJASTHAN,0.6835,99.0,0
2,4.16,37.3,10.9,2,1,1,1,WEST BENGAL,1.0,41.1,1
14,1.84,47.0,7.4,2,1,3,0,TAMIL NADU,0.2086,89.0,0
14,3.82,40.4,19.0,2,1,1,0,RAJASTHAN,0.6835,71.1,0
8,6.84,218.2,7.4,0,1,0,0,MAHARASHTRA,0.5215,83.2,0
4,6.47,15.0,15.5,2,1,0,0,HARYANA,0.1936,70.8,0
20,1.56,30.8,9.7,2,1,1,0,TAMIL NADU,0.2086,94.4,0
20,5.49,50.7,1.2,4,1,1,0,UTTAR PRADESH,0.7531,80.5,0
17,6.9,44.3,14.0,5,1,0,0,DELHI,0.1935,100.0,0
13,6.61,12.1,53.8,1,1,0,0,MAHARASHTRA,0.5215,79.8,0
6,3.58,63.8,4.9,3,0,1,1,DELHI,0.1935,86.1,0
9,0.67,29.3,17.8,1,1,0,1,UTTAR PRADESH,0.7531,81.1,0
1,7.47,2.4,6.2,5,1,2,0,MADHYA PRADESH,0.5466,77.9,0
5,3.35,57.0,5.2,2,0,3,0,MAHARASHTRA,0.5215,50.2,1
10,3.08,88.5,15.1,2,0,0,1,UTTAR PRADESH,0.7531,92.0,0
10,6.15,7.8,3.1,1,0,1,1,HARYANA,0.1936,72.9,0
1,2.33,3.8,6.3,3,1,0,0,UTTAR PRADESH,0.7531,95.9,0
22,6.73,41.5,45.4,4,0,0,0,RAJASTHAN,0.6835,52.9,1
